-8.280416250128297406e-01, 1.631038849379580213e-01, 9.012960639114339090e-01, 2.202704635290858581e-01, 6.797827612122126162e+00
-4.519468119803478068e-01, 4.669809971863730924e-02, -7.048438909827052790e-01, -3.674922050390975192e-01, 6.363110049077131958e-01
-4.743869773915371235e-01, -7.408514838571362837e-01, -3.729526538617104481e-01, -3.578428715928232418e-01, -3.656211413244833675e-01
-1.112183595601499375e+00, -4.816661545627234364e-01, -2.861433005513051020e-01, -3.071594571447561206e-01, 8.892750156422533081e-01
-3.565286638104047334e+00, -1.307711228201204889e+00, -3.519717328733715234e-01, -2.828888908909451549e-01, 4.530370389196194392e-01
